fips,state,county,pct_laccess_pop10,pct_laccess_lowi10,pct_laccess_hhnv10,pct_laccess_child10,pct_laccess_seniors10,pct_diabetes18,class
17055,IL,Franklin,11.16014066,4.807241753,3.369658834,2.486941361,2.16031579,8.4,0.0
17057,IL,Fulton,12.44705025,3.967083385,2.106048739,2.816929561,2.249616938,6.5,0.0
17059,IL,Gallatin,86.88582599,32.62871582,6.109375657,18.48496294,17.55255175,6.8,0.0
17061,IL,Greene,1.871717252,0.514937598,1.03200918,0.4311298696,0.3091127804,6.8,0.0
17063,IL,Grundy,18.22927662,3.334570416,2.204778808,4.894943557,1.952343554,7.4,0.0
17065,IL,Hamilton,18.29381406,5.79019597,0.7499068308,4.217789207,3.390983157,6.8,0.0
17067,IL,Hancock,53.41705755,17.80664867,3.867130151,12.03810825,10.51472184,6.8,0.0
17069,IL,Hardin,23.72767772,8.809050207,5.111747124,4.337967235,5.369472901,6.8,0.0
17071,IL,Henderson,1.390885103,0.4391092083,3.263609601,0.2966676144,0.1871533088,7.3,0.0
17073,IL,Henry,18.72207177,5.270088944,2.336881515,4.72577221,2.886954479,7.9,0.0
17075,IL,Iroquois,14.09073792,3.502387229,1.505965122,3.462198493,2.510468457,7.4,0.0
17077,IL,Jackson,23.64813566,10.51610861,3.396015772,5.010683541,3.374857733,7.8,0.0
17079,IL,Jasper,15.50838825,4.604156982,1.998321936,3.80097403,2.816971804,6.9,0.0
17081,IL,Jefferson,22.39924708,8.520777821,4.33861294,4.796371018,3.520965654,8.0,0.0
17083,IL,Jersey,15.19890218,4.098938214,0.8118490332,3.325685031,2.979117791,7.1,0.0
17085,IL,Jo Daviess,19.94528696,5.421915417,3.094627199,4.405546711,3.985995917,8.2,0.0
17087,IL,Johnson,17.65442938,13.61129873,1.948373018,1.701813961,1.429961429,7.0,0.0
17089,IL,Kane,19.67953323,3.43142001,0.9727055635,5.326476226,2.068385865,8.1,0.0
17091,IL,Kankakee,14.96710129,5.683239049,2.722694854,4.222210339,1.890256497,9.5,1.0
17093,IL,Kendall,24.0980161,3.16754542,1.310999527,7.17865766,2.092093999,9.1,1.0
17095,IL,Knox,13.97319508,4.270032307,1.735205363,2.618864576,2.250907243,8.4,0.0
17097,IL,Lake,36.16821914,5.218229421,1.436630817,9.676525544,4.044781755,7.5,0.0
17099,IL,LaSalle,23.41669203,6.480857523,1.987263528,5.589377646,3.637611999,8.1,0.0
17101,IL,Lawrence,12.52871129,5.265927745,2.056490001,2.923782852,2.191340153,8.1,0.0
17103,IL,Lee,10.52796877,2.898755135,2.073172061,2.556352673,1.511890797,6.8,0.0
17105,IL,Livingston,8.570351918,2.553461538,1.674325712,1.984325715,1.544824029,7.2,0.0
17107,IL,Logan,31.84879696,6.252916558,1.472061752,5.049067994,4.264440826,7.0,0.0
17109,IL,McDonough,28.80654581,17.38880274,3.164814994,3.849645894,2.996730814,8.0,0.0
17111,IL,McHenry,43.07905337,6.388199145,1.491590389,12.68442916,3.365451409,7.4,0.0
17113,IL,McLean,27.36467938,8.227280535,1.650042358,6.404180472,2.115312876,8.9,1.0
17115,IL,Macon,29.94271732,9.033107172,2.686782192,6.937759169,5.045758553,8.1,0.0
17117,IL,Macoupin,9.226958643,3.230266922,2.055822161,2.315560984,1.42826932,7.3,0.0
17119,IL,Madison,31.754364,9.640402475,2.035058602,7.020983908,4.502292731,7.1,0.0
17121,IL,Marion,25.36374262,11.24524006,2.952773417,5.893624951,4.364515719,8.0,0.0
17123,IL,Marshall,13.59543137,4.115372043,2.149466789,3.470067744,2.530506588,7.6,0.0
17125,IL,Mason,7.059294195,2.787129967,1.179854775,1.579894645,1.2425317,7.3,0.0
17127,IL,Massac,12.59062783,3.861544924,2.785380161,2.638121908,3.013210061,8.1,0.0
17129,IL,Menard,2.761661269,0.3298011639,1.333653744,0.4495070599,0.6788864441,7.1,0.0
17131,IL,Mercer,23.01909253,8.96294585,3.543135775,4.851419163,5.100463912,6.8,0.0
17133,IL,Monroe,19.95227884,3.197604116,1.627349436,4.960348557,2.469096751,7.2,0.0
17135,IL,Montgomery,15.15504704,5.796812166,2.689352609,3.308242506,3.368031921,6.7,0.0
17137,IL,Morgan,25.12037501,8.819557753,2.08236587,6.085722928,4.817338694,7.9,0.0
17139,IL,Moultrie,2.957547164,0.7696007581,5.800687561,0.6106648055,0.6183074411,7.3,0.0
17141,IL,Ogle,12.43846082,3.07632213,1.554028383,3.781574769,1.098495244,7.1,0.0
17143,IL,Peoria,29.63347577,6.976865671,2.163656878,7.04347482,4.494723349,8.9,1.0
17145,IL,Perry,20.62124153,9.365839745,2.753134735,5.205902694,3.232236348,7.2,0.0
17147,IL,Piatt,3.056223709,0.442487967,1.356296896,0.7188701416,0.4615221871,7.2,0.0
17149,IL,Pike,24.05710955,9.992523737,2.435303133,5.840147055,4.475458369,7.4,0.0
17151,IL,Pope,29.70158164,8.060394081,5.480695154,4.998521221,6.968345916,7.2,0.0
17153,IL,Pulaski,57.63287183,23.76707049,11.86510387,12.09922922,11.58994033,8.1,0.0
17155,IL,Putnam,4.94e-05,9.81e-06,1.644717238,0.0,4.94e-05,6.9,0.0
17157,IL,Randolph,13.28837053,3.639438501,3.13070385,2.815674477,2.899207667,6.9,0.0
17159,IL,Richland,4.947200872,2.073513479,1.438668198,0.9226928982,1.110460116,7.3,0.0
17161,IL,Rock Island,20.41371387,6.704629283,1.987183139,4.758317061,2.994822074,9.3,1.0
17163,IL,St. Clair,41.79979444,14.77214863,4.554126711,11.03700543,5.033580939,6.9,0.0
17165,IL,Saline,34.87813268,16.50792439,4.779818856,8.233421164,6.27621052,7.7,0.0
17167,IL,Sangamon,31.58694151,7.090897593,2.175061125,7.337561746,4.316958017,6.9,0.0
17169,IL,Schuyler,13.9889108,5.725616259,2.751804504,3.151505773,2.677497508,7.3,0.0
17171,IL,Scott,4.170700485,0.954601604,1.465416946,0.8699950516,0.7215778083,7.3,0.0
17173,IL,Shelby,15.77134685,5.855076066,3.59854774,4.034360863,2.726714889,7.7,0.0
17175,IL,Stark,30.02026271,9.747823981,2.43272094,8.119886402,5.174700373,7.2,0.0
17177,IL,Stephenson,8.790297463,2.634121978,2.246124158,1.434822193,2.635630724,8.1,0.0
17179,IL,Tazewell,40.38240891,8.6373962,2.684762176,9.234682176,6.506103341,8.1,0.0
17181,IL,Union,7.875619335,3.891005715,3.511837352,1.710346756,1.455502179,7.2,0.0
17183,IL,Vermilion,17.56424931,6.87112404,3.267126665,4.295326093,3.193534705,7.4,0.0
17185,IL,Wabash,8.426866971,1.989896076,0.8398477083,1.882286094,1.620759908,7.0,0.0
17187,IL,Warren,0.7216268671,0.2642410431,1.619910102,0.157543033,0.1085354258,8.0,0.0
17189,IL,Washington,11.0691186,4.211020508,1.554614572,2.208662793,1.941035365,6.9,0.0
17191,IL,Wayne,20.38123406,7.41096724,2.55027141,5.011161979,3.725493642,7.5,0.0
17193,IL,White,29.89509452,13.76555479,6.16250981,6.782365321,5.263603493,7.6,0.0
17195,IL,Whiteside,17.00794654,4.955786028,1.822023817,3.717849693,3.422998988,8.8,1.0
17197,IL,Will,35.78358411,5.76111402,1.28532722,10.48531332,3.091981804,8.7,0.0
17199,IL,Williamson,17.99798668,6.042971026,2.393231351,4.298972099,2.854416966,9.7,1.0
17201,IL,Winnebago,24.68521412,6.217940312,1.198576192,5.98451618,3.16222437,8.6,0.0
17203,IL,Woodford,7.502317868,1.097375482,1.239122253,1.909178047,1.231187565,6.8,0.0
18001,IN,Adams,7.137931607,2.761329843,9.178532028,1.401943596,1.942770974,6.7,0.0
18003,IN,Allen,33.09079211,10.13009857,2.642069296,8.795509074,3.986685451,10.2,1.0
18005,IN,Bartholomew,23.51860142,6.490776353,1.351421471,6.09916457,3.102443604,9.6,1.0
18007,IN,Benton,1.197661627,0.3643874168,0.9390378022,0.2500154065,0.2372567017,8.0,0.0
18009,IN,Blackford,2.018075834,0.6354445662,1.144906878,0.4695787279,0.4066132597,8.5,0.0
18011,IN,Boone,13.42843209,1.197801383,0.9192340889,4.488543562,0.9755014743,8.8,1.0
18013,IN,Brown,2.953339054,0.6080154368,1.778611272,0.6848881811,0.4042524795,6.9,0.0
18015,IN,Carroll,4.580321025,1.934692017,1.717874665,1.013285006,0.8924858941,7.8,0.0
18017,IN,Cass,4.085166986,1.172400924,1.253900408,1.057735267,0.7263837935,10.7,1.0
18019,IN,Clark,21.57398218,6.636885536,1.782310066,4.999354562,2.940719842,9.2,1.0
18021,IN,Clay,3.861156791,1.197447608,1.460868168,0.8732873275,0.5523910372,11.7,1.0
18023,IN,Clinton,4.005711221,1.066404669,0.9997950949,0.894300495,0.7232604007,11.6,1.0
18025,IN,Crawford,11.30679872,4.35045996,4.783401632,2.292024391,2.242922937,9.7,1.0
18027,IN,Daviess,4.543681276,1.146443899,6.802818086,1.091868408,0.7555925175,7.2,0.0
18029,IN,Dearborn,26.38594109,7.072361692,3.475961363,6.511927188,3.562546014,8.1,0.0
18031,IN,Decatur,13.75814979,4.39376014,1.691957614,3.583244593,2.262165974,8.9,1.0
18033,IN,DeKalb,27.79132177,8.499198778,2.318690966,7.378049349,3.997968473,7.9,0.0
18035,IN,Delaware,24.25285118,6.952613959,1.601459393,5.020312442,3.658560605,10.5,1.0
18037,IN,Dubois,5.658663061,1.484316151,0.9860479494,1.615187778,0.7394766789,6.8,0.0
18039,IN,Elkhart,19.72637049,5.787542506,2.60261528,5.63807838,2.133926636,10.0,1.0
18041,IN,Fayette,21.42867736,9.148424604,3.940264565,5.142022257,4.049645095,10.3,1.0
18043,IN,Floyd,23.9293305,4.156957899,0.9896279474,5.923348267,3.101924958,9.4,1.0
18045,IN,Fountain,3.730154283,1.040882349,2.012640192,0.82800585,0.5900751437,8.6,0.0
18047,IN,Franklin,9.07307697,4.268589829,2.345905298,2.560686943,0.9960519665,8.7,0.0
18049,IN,Fulton,15.51058695,6.458235856,3.540912352,3.552394046,3.068987688,7.7,0.0
18051,IN,Gibson,10.3310404,3.737921087,2.305445468,2.527630433,1.546674786,7.4,0.0
18053,IN,Grant,20.5427608,7.889665522,1.633983111,4.394308702,2.968792834,12.8,1.0
18055,IN,Greene,8.178253842,3.164217237,1.3115632,1.970437842,0.9667226003,11.2,1.0
18057,IN,Hamilton,34.73713486,4.189907457,0.7850442364,10.44431211,3.081629631,8.1,0.0
18059,IN,Hancock,32.6715874,8.380967639,1.418739295,8.45893555,3.905417119,9.6,1.0
18061,IN,Harrison,5.470637095,1.076820855,2.54436324,1.241696409,0.8439244819,8.9,1.0
18063,IN,Hendricks,36.89314387,5.865659663,1.36101871,9.913960189,3.848955293,9.3,1.0
18065,IN,Henry,4.547273052,1.46622768,1.2113574,1.033411204,1.08375511,8.5,0.0
18067,IN,Howard,30.96660636,9.685456495,2.15783893,7.517804933,4.92908461,9.5,1.0
18069,IN,Huntington,20.57471828,7.295231539,1.438601266,4.989173053,3.403964874,11.3,1.0
18071,IN,Jackson,15.32450949,4.83429226,1.643382651,3.929566617,2.096960521,9.9,1.0
18073,IN,Jasper,7.231452224,1.765410718,1.942884487,1.987734334,0.9105066492,7.9,0.0
18075,IN,Jay,19.32908902,8.948100056,3.01379838,4.683012621,3.06837461,10.1,1.0
18077,IN,Jefferson,14.71753405,5.274117426,2.991358897,3.349454706,2.621984122,8.6,0.0
18079,IN,Jennings,18.32142374,8.122011056,1.449841635,5.171773198,2.166845062,9.4,1.0
18081,IN,Johnson,30.50646003,6.112458213,1.503883922,7.688229297,3.937495263,8.9,1.0
18083,IN,Knox,12.67413563,3.97232606,1.999094349,2.704201854,2.411433692,11.0,1.0
18085,IN,Kosciusko,22.60398198,7.054346909,3.609371084,6.099287025,2.925097128,9.8,1.0
18087,IN,LaGrange,1.40617258,0.4998838678,21.77202872,0.3101073582,0.2834421204,8.1,0.0
18089,IN,Lake,27.94094204,8.116291935,1.747846509,7.253906238,3.364085085,11.7,1.0
18091,IN,LaPorte,18.70444936,7.267155158,2.139346311,3.885441801,2.679806206,12.0,1.0
18093,IN,Lawrence,8.985846112,3.68902723,2.614722213,1.973212624,1.753057275,9.3,1.0
18095,IN,Madison,24.93344099,6.264639775,2.202614043,5.028767528,4.040086778,13.9,1.0
18097,IN,Marion,25.09427694,8.06053423,1.537160606,6.582516155,2.690196718,11.4,1.0
18099,IN,Marshall,15.7875331,4.422131702,3.655810845,4.291633796,2.386846939,8.6,0.0
18101,IN,Martin,2.592638298,1.243780137,2.38022296,0.6835783004,0.3151734349,7.0,0.0
18103,IN,Miami,18.15745996,7.592875804,2.028147591,4.993562187,2.421625186,9.0,1.0
18105,IN,Monroe,19.82864171,6.084094428,1.964005155,3.989723036,1.809614999,8.0,0.0
18107,IN,Montgomery,12.00680747,4.138023643,2.150262451,2.864187723,2.130113192,9.1,1.0
18109,IN,Morgan,17.8821379,5.121562322,1.167969198,4.866193957,2.062682162,10.9,1.0
18111,IN,Newton,1.359299303,0.1334371517,1.210872095,0.317766538,0.2563074245,9.8,1.0
18113,IN,Noble,6.800408267,3.070291733,2.695926105,2.051558453,0.609362545,8.6,0.0
18115,IN,Ohio,0.0,0.0,0.7947402728,0.0,0.0,7.0,0.0
18117,IN,Orange,5.992827502,2.729508887,3.616935083,1.525756032,0.9072453374,8.1,0.0
18119,IN,Owen,0.7033867376,0.2472651728,3.176207494,0.1188903737,0.07996967719,9.3,1.0
18121,IN,Parke,9.259041455,2.930195034,4.127467859,2.056057437,1.657059665,7.8,0.0
18123,IN,Perry,27.43465761,7.494429091,1.606039972,5.060960195,2.825565714,7.5,0.0
18125,IN,Pike,5.040091017,1.762985529,5.14919209,1.069546535,0.9643600412,9.1,1.0
18127,IN,Porter,38.78972512,8.958950399,1.362617802,10.0116848,4.435106622,9.8,1.0
18129,IN,Posey,23.05064593,5.995148069,1.790411788,5.045115478,4.061677966,8.3,0.0
18131,IN,Pulaski,2.646869846,0.8896605063,2.586125076,0.6189536849,0.4302669656,7.8,0.0
18133,IN,Putnam,2.787824421,0.6398355912,1.557998992,0.6863178777,0.4300857464,11.2,1.0
18135,IN,Randolph,20.02314507,8.750420049,3.667577498,4.96416716,3.313326863,9.1,1.0
18137,IN,Ripley,2.540974505,0.5387215222,2.294028404,0.7246812773,0.3466890553,9.0,1.0
18139,IN,Rush,3.412109602,0.7143457479,1.904691582,0.7667335289,0.6155117331,6.6,0.0
18141,IN,St. Joseph,33.77270502,9.174961206,1.54950516,8.184796739,4.778639625,8.1,0.0
18143,IN,Scott,5.170695395,2.040448283,1.548284706,1.223413023,0.8268023265,11.6,1.0
18145,IN,Shelby,10.16194705,2.737170965,1.448421156,2.454214795,1.465103655,7.7,0.0
18147,IN,Spencer,0.008534120732,0.002958288577,1.344456242,5.6e-06,0.0,9.5,1.0
18149,IN,Starke,5.883842531,3.26529782,2.426011447,1.537649356,0.6925676918,9.8,1.0
18151,IN,Steuben,21.2140092,7.407795841,3.52355377,4.646089267,2.965681305,7.7,0.0
18153,IN,Sullivan,4.912130286,1.750622604,2.631386977,1.168075694,0.8050709237,9.3,1.0
18155,IN,Switzerland,4.594595828,1.479341076,4.908670148,1.674502918,0.6601345026,9.6,1.0
18157,IN,Tippecanoe,27.91846298,9.907918601,1.421579612,5.178334149,1.657486608,9.7,1.0
18159,IN,Tipton,32.26934964,9.264977982,5.760335854,7.479367075,6.408258581,9.8,1.0
18161,IN,Union,0.0,0.0,1.312988213,0.0,0.0,7.0,0.0
18163,IN,Vanderburgh,19.79447113,3.731315805,0.5996665656,4.399371357,2.848607555,9.5,1.0
18165,IN,Vermillion,13.85068011,5.627035321,2.058988043,3.056511428,2.945289176,8.8,1.0
18167,IN,Vigo,26.99722218,9.231821387,2.173307504,5.132431447,4.213272449,9.3,1.0
18169,IN,Wabash,8.392869952,3.168098902,1.755225445,1.434771287,0.9203777633,8.7,0.0
18171,IN,Warren,3.120856732,1.112277663,4.004393348,0.7986485157,0.5631885915,8.4,0.0
18173,IN,Warrick,28.39133871,4.334926866,1.126846419,7.851733745,3.54824566,10.5,1.0
18175,IN,Washington,9.740343506,3.459458678,3.445831161,2.507597545,1.326668664,7.9,0.0
18177,IN,Wayne,16.95227088,5.995570967,2.102596299,3.990021364,2.967812031,12.6,1.0
18179,IN,Wells,10.62320507,4.568771936,1.150888884,2.330418363,2.283434945,9.3,1.0
18181,IN,White,9.97597838,3.354459736,1.91176166,2.05444348,2.006062811,10.5,1.0
18183,IN,Whitley,5.070132033,1.760720899,1.595727995,1.28134437,0.5596108399,9.1,1.0
19001,IA,Adair,7.876416133,2.056508726,1.876358079,1.811461131,1.547284546,8.5,0.0
19003,IA,Adams,6.042722078,1.769042714,0.5454265101,1.288473467,1.456903751,6.3,0.0
19005,IA,Allamakee,19.03827707,6.449105606,2.800543457,4.141234643,4.089898425,7.8,0.0
19007,IA,Appanoose,14.42327283,5.955100629,2.64987713,2.990192962,3.235428062,8.8,1.0
19009,IA,Audubon,4.146000313,1.452304849,3.504232562,0.8304934038,0.7834855364,6.8,0.0
19011,IA,Benton,14.66328654,3.015794838,1.97134679,3.743211038,2.406477236,9.1,1.0
19013,IA,Black Hawk,23.81718225,8.976953026,2.209189857,5.363143511,3.073261404,8.2,0.0
19015,IA,Boone,13.00860934,3.983421346,1.083752039,2.854264081,2.399741908,6.6,0.0
19017,IA,Bremer,7.612263787,1.965967823,1.756655883,1.98802952,1.337321078,7.6,0.0
19019,IA,Buchanan,13.14155323,3.312397067,3.401745941,3.318766214,2.568718851,8.6,0.0
19021,IA,Buena Vista,13.51839889,3.895766059,2.46685456,3.332793722,2.396787065,8.2,0.0
19023,IA,Butler,45.38792495,13.36735464,3.432015918,10.12349727,9.866918442,8.5,0.0
19025,IA,Calhoun,47.55056192,15.0579045,3.823324158,10.20619767,12.23336474,7.5,0.0
19027,IA,Carroll,4.560113676,0.8706377096,1.287692146,1.169874305,0.7844571876,6.3,0.0
19029,IA,Cass,25.49221679,7.254439744,1.621482833,5.854471422,5.800390494,8.4,0.0
19031,IA,Cedar,10.55879958,2.744018567,2.342190741,2.709788658,1.981610399,7.6,0.0
19033,IA,Cerro Gordo,16.62241122,4.615796399,0.6822909402,3.741334417,2.851853579,7.5,0.0
19035,IA,Cherokee,7.280980262,1.778675281,1.037412989,1.588887759,1.396064925,6.6,0.0
19037,IA,Chickasaw,14.75108316,6.106788916,2.167872166,3.727033929,2.902638237,8.1,0.0
19039,IA,Clarke,7.917829197,2.193833552,0.5488910839,1.937293782,1.364677911,7.1,0.0
19041,IA,Clay,9.476873907,1.885949473,1.711773566,2.199044885,2.087673303,7.0,0.0
19043,IA,Clayton,18.44336053,7.156273997,2.565461657,5.066600215,3.39435658,7.5,0.0
19045,IA,Clinton,20.78045026,6.392127869,1.643602847,4.981676383,3.738277561,8.9,1.0
19047,IA,Crawford,26.62333227,8.057283182,2.754162048,6.856496781,4.531001389,7.0,0.0
19049,IA,Dallas,5.161568838,0.8632018398,0.7710149086,1.601757034,0.4257537923,6.4,0.0
19051,IA,Davis,13.272556,5.425312312,7.857316061,3.724504252,2.255526419,9.5,1.0
19053,IA,Decatur,10.87259574,4.229960881,1.638539855,2.690753774,2.263946563,8.7,0.0
19055,IA,Delaware,8.737217346,2.918852495,2.047313786,2.118563741,1.776410519,8.1,0.0
19057,IA,Des Moines,24.41091772,6.899909138,1.383212223,5.448100767,4.854005142,10.1,1.0
19059,IA,Dickinson,20.55962609,4.330265718,1.312613301,3.229838696,5.356605866,8.3,0.0
19061,IA,Dubuque,19.39182763,5.083829471,1.787094049,3.913976662,4.007295507,6.9,0.0
19063,IA,Emmet,27.72065903,6.903966818,0.9955506598,5.910085477,6.03239315,7.5,0.0
19065,IA,Fayette,5.592541663,1.778248964,1.68834974,1.319603031,1.147974486,9.0,1.0
19067,IA,Floyd,18.56478618,4.802111864,1.928176153,4.437328519,3.344963344,7.6,0.0
19069,IA,Franklin,18.07042505,4.115905065,1.617969887,3.743849363,4.391386643,9.1,1.0
19071,IA,Fremont,45.2964004,13.6541679,3.811384359,10.49516643,9.28046501,6.5,0.0
19073,IA,Greene,24.95721672,8.023636893,2.886172689,4.997868022,7.334686622,8.4,0.0
19075,IA,Grundy,11.16088384,2.26008305,2.248484385,2.892946528,2.350252831,7.2,0.0
19077,IA,Guthrie,11.21923633,2.966355981,2.284004941,2.646194971,2.107641865,6.9,0.0
19079,IA,Hamilton,23.28858679,6.260880439,2.203893657,5.363525602,4.991796424,6.8,0.0
19081,IA,Hancock,12.55401437,4.530915693,1.930689048,2.638290434,3.110326924,5.5,0.0
19083,IA,Hardin,14.63715124,4.209718529,1.495548467,3.268225296,3.332609706,8.3,0.0
19085,IA,Harrison,17.91504059,4.89306245,1.962904637,3.998175397,3.61910573,9.8,1.0
19087,IA,Henry,29.01874383,11.73537964,3.626893078,7.200535611,4.876376107,8.0,0.0
19089,IA,Howard,39.04262805,11.29772471,2.768622652,9.885672302,7.914060173,6.9,0.0
19091,IA,Humboldt,17.47492202,5.863965998,1.672514294,4.04730111,3.464870969,7.7,0.0
19093,IA,Ida,1.061505975,0.3467762875,0.9522692585,0.301759282,0.1514849234,6.5,0.0
19095,IA,Iowa,12.55826307,2.185728038,0.9892111138,2.877171778,2.064753686,8.8,1.0
19097,IA,Jackson,20.49533074,5.157565506,2.016623133,4.641896192,3.320588688,7.6,0.0
19099,IA,Jasper,16.49804669,4.090143383,1.329070133,3.988993019,2.833437649,9.8,1.0
19101,IA,Jefferson,13.69083436,4.356068252,1.465668961,3.113351689,2.042884836,6.4,0.0
19103,IA,Johnson,16.7360647,3.717899218,1.46735228,4.097261422,1.784078975,7.6,0.0
19105,IA,Jones,12.08868811,4.728873482,1.766470553,2.569354508,2.336898313,8.3,0.0
19107,IA,Keokuk,25.41497764,8.385151995,2.691327573,5.93219198,4.583664077,6.7,0.0
19109,IA,Kossuth,46.19028798,11.39273651,2.188644672,10.53219664,10.59434879,9.5,1.0
19111,IA,Lee,13.71874768,3.322857605,1.638068117,2.583628306,2.181850993,7.8,0.0
19113,IA,Linn,25.74608341,5.317142347,1.652957657,6.48673101,2.960920957,8.3,0.0
19115,IA,Louisa,1.203281368,0.3645003164,2.025385096,0.3467849118,0.1273358638,7.8,0.0
19117,IA,Lucas,21.66354003,8.449984394,4.238739552,5.082354153,4.714007546,9.3,1.0
19119,IA,Lyon,16.10408612,4.833816859,1.053870138,3.924742143,3.627205263,9.1,1.0
19121,IA,Madison,18.11457872,3.449544917,1.542244851,5.185067814,2.415898803,6.9,0.0
19123,IA,Mahaska,22.95379527,7.819231109,1.667095604,5.574541381,4.20480677,8.2,0.0
19125,IA,Marion,14.04301896,2.969825536,1.367163039,3.597551793,2.226364156,7.2,0.0
19127,IA,Marshall,23.48640793,6.007739809,1.37067564,6.197024731,3.591697488,9.0,1.0
19129,IA,Mills,8.656337083,2.8527412,1.355671634,2.108579126,1.401673886,6.2,0.0
19131,IA,Mitchell,20.62384244,5.610116839,2.867325555,5.847503025,4.033108053,7.1,0.0
19133,IA,Monona,15.13901044,3.51524364,2.431724912,2.932387995,3.152825522,8.4,0.0
19135,IA,Monroe,21.34075903,6.707291364,1.489516369,5.004370575,4.692143065,8.6,0.0
19137,IA,Montgomery,19.95186533,7.353952049,1.69485437,4.429849717,4.170323972,7.5,0.0
19139,IA,Muscatine,23.89340947,7.173297349,2.242791598,6.620546919,3.179466181,7.7,0.0
19141,IA,O'Brien,21.56556257,8.151220193,1.82948909,4.741253591,4.735214353,6.4,0.0
19143,IA,Osceola,18.22937742,4.975867616,1.680505464,4.071380449,3.24831093,7.3,0.0
19145,IA,Page,28.78954253,14.96436208,1.471413574,6.098292518,4.497877325,9.7,1.0
19147,IA,Palo Alto,33.73630866,9.457532144,1.354736234,7.501367,8.087505894,8.9,1.0
19149,IA,Plymouth,4.114911835,0.6382249031,1.124687315,1.093226565,0.5373571209,6.9,0.0
19151,IA,Pocahontas,24.65343639,9.068301342,2.341453499,6.306440429,4.223592179,6.5,0.0
19153,IA,Polk,20.39236299,6.150026797,1.510339026,5.461989491,2.100130741,8.5,0.0
19155,IA,Pottawattamie,37.65575274,12.17535464,2.091801363,9.390864818,5.193846992,8.7,0.0
19157,IA,Poweshiek,18.94014874,4.654372214,1.986855384,4.432899856,3.576718257,7.4,0.0
19159,IA,Ringgold,11.55744825,3.436534767,2.560484146,1.914497629,3.431486727,6.8,0.0
19161,IA,Sac,19.75850871,6.3946557,2.68259487,4.950719985,3.457576542,7.3,0.0
19163,IA,Scott,11.62600165,2.917375044,0.9806443879,2.880977181,1.549220241,9.1,1.0
19165,IA,Shelby,26.26033366,8.326868418,2.241978897,5.929601891,5.579618535,8.1,0.0
19167,IA,Sioux,4.145158157,1.297370629,0.932179753,1.195994667,0.4958731604,7.0,0.0
19169,IA,Story,18.00821272,7.57874038,1.606826299,2.804650168,1.560102072,8.5,0.0
19171,IA,Tama,18.03502441,6.663308647,2.248066207,4.585819175,3.466360273,8.2,0.0
19173,IA,Taylor,7.901728945,2.66445734,1.130204025,1.899847113,1.561416587,8.6,0.0
19175,IA,Union,19.48670712,5.345113402,1.788825405,4.16821732,4.187879882,11.2,1.0
19177,IA,Van Buren,91.16426527,35.15492692,5.561455206,22.20156897,18.03554844,7.9,0.0
19179,IA,Wapello,27.73912658,11.1841097,2.602334071,6.921468287,4.073766793,10.6,1.0
19181,IA,Warren,21.92788172,4.834814926,1.468710023,6.028092258,3.017240181,8.6,0.0
19183,IA,Washington,6.869053742,2.340718399,1.358702206,1.622292255,1.329052914,7.7,0.0
19185,IA,Wayne,39.98677933,17.26887981,6.213318591,9.755055867,8.889493962,10.6,1.0
19187,IA,Webster,22.13510651,6.205262326,1.322746546,4.164731183,3.441764204,7.2,0.0
19189,IA,Winnebago,17.67082818,5.533485647,1.557196532,3.845229543,4.484076539,7.3,0.0
19191,IA,Winneshiek,13.66408964,3.219110351,1.451730846,3.272076979,2.706341921,5.7,0.0
19193,IA,Woodbury,31.54606335,12.27740623,2.585922389,8.045301209,4.526717683,8.5,0.0
19195,IA,Worth,8.034275034,1.117591739,1.992720113,1.752917078,1.279434827,8.6,0.0
19197,IA,Wright,6.707777521,2.148828588,1.153458367,1.402523895,1.646836539,7.6,0.0
20001,KS,Allen,39.96050759,13.35117066,3.931652663,9.782259944,7.115410477,10.9,1.0
20003,KS,Anderson,22.31824335,9.297406796,2.318654626,5.658535025,4.089064351,8.2,0.0
20005,KS,Atchison,20.69976095,7.807985268,2.929023041,5.396903596,3.754037337,8.2,0.0
20007,KS,Barber,11.42951798,4.16979067,1.325471028,2.155025261,2.669267101,7.5,0.0
20009,KS,Barton,23.02965906,7.646380628,1.396642217,6.02828681,3.638546767,10.4,1.0
20011,KS,Bourbon,20.9499533,7.607564505,1.800015726,5.200058921,4.261724094,10.8,1.0
20013,KS,Brown,5.797602737,2.594271505,1.958441925,1.329408467,1.370104023,9.6,1.0
20015,KS,Butler,24.55875077,5.800245581,1.542942487,6.407999183,3.231727661,9.0,1.0
20017,KS,Chase,93.74360548,31.5434964,2.914750163,20.50151741,19.84062021,8.0,0.0
20019,KS,Chautauqua,29.99219382,7.945261564,1.994457709,6.425743959,7.092700115,7.5,0.0
20021,KS,Cherokee,16.20575447,6.776721968,3.709699925,4.077744482,3.065278653,11.1,1.0
20023,KS,Cheyenne,98.15854031,36.7200987,3.153634795,20.87882231,26.03349591,7.3,0.0
20025,KS,Clark,99.99999976,30.97798649,1.75477712,25.23702031,21.98645586,7.7,0.0
20027,KS,Clay,26.28259125,9.688837058,1.306304755,6.542837857,4.437815948,10.6,1.0
20029,KS,Cloud,33.77727058,12.43209724,1.501165112,7.777217877,7.439827021,7.8,0.0
20031,KS,Coffey,53.71143046,16.71864505,2.08985587,13.21624812,9.138873683,10.3,1.0
